Country Name,Country Code,Indicator Name,FINAL,dd
Georgia,GEO,Poverty headcount ratio at $2 a day (PPP) (% of population),32.21,
Georgia,GEO,Poverty headcount ratio at $1.25 a day (PPP) (% of population),15.27,
Georgia,GEO,Poverty gap at $2 a day (PPP) (%),11.73,
Georgia,GEO,Poverty gap at $1.25 a day (PPP) (%),4.57,
Georgia,GEO,GINI index,41.34,
Georgia,GEO,Poverty gap at national poverty line (%),7.2,
Georgia,GEO,Poverty headcount ratio at national poverty line (% of population),24.7,
Georgia,GEO,Poverty gap at rural poverty line (%),9.2,
Georgia,GEO,Poverty headcount ratio at rural poverty line (% of rural population),3.7,
Georgia,GEO,Poverty gap at urban poverty line (%),5.3,
Georgia,GEO,Poverty headcount ratio at urban poverty line (% of urban population),18.4,
Germany,DEU,Income share held by second 20%,13.72,
Germany,DEU,Income share held by third 20%,17.79,
Germany,DEU,Income share held by fourth 20%,23.9,
Germany,DEU,Income share held by highest 20%,36.88,
Germany,DEU,Income share held by highest 10%,22.7,
Germany,DEU,Income share held by lowest 10%,3.22,
Germany,DEU,Income share held by lowest 20%,8.52,
Germany,DEU,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Germany,DEU,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Germany,DEU,Poverty gap at $2 a day (PPP) (%),,
Germany,DEU,Poverty gap at $1.25 a day (PPP) (%),,
Germany,DEU,GINI index,28.31,
Germany,DEU,Poverty gap at national poverty line (%),,
Germany,DEU,Poverty headcount ratio at national poverty line (% of population),,
Germany,DEU,Poverty gap at rural poverty line (%),,
Germany,DEU,Poverty headcount ratio at rural poverty line (% of rural population),,
Germany,DEU,Poverty gap at urban poverty line (%),,
Germany,DEU,Poverty headcount ratio at urban poverty line (% of urban population),,
Ghana,GHA,Income share held by second 20%,9.84,
Ghana,GHA,Income share held by third 20%,14.73,
Ghana,GHA,Income share held by fourth 20%,21.64,
Ghana,GHA,Income share held by highest 20%,48.55,
Ghana,GHA,Income share held by highest 10%,32.75,
Ghana,GHA,Income share held by lowest 10%,2.3,
Ghana,GHA,Income share held by lowest 20%,5.24,
Ghana,GHA,Poverty headcount ratio at $2 a day (PPP) (% of population),51.84,
Ghana,GHA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),28.59,
Ghana,GHA,Poverty gap at $2 a day (PPP) (%),21.32,
Ghana,GHA,Poverty gap at $1.25 a day (PPP) (%),9.88,
Ghana,GHA,GINI index,42.76,
Ghana,GHA,Poverty gap at national poverty line (%),9.6,
Ghana,GHA,Poverty headcount ratio at national poverty line (% of population),28.5,
Ghana,GHA,Poverty gap at rural poverty line (%),13.5,
Ghana,GHA,Poverty headcount ratio at rural poverty line (% of rural population),39.2,
Ghana,GHA,Poverty gap at urban poverty line (%),3.1,
Ghana,GHA,Poverty headcount ratio at urban poverty line (% of urban population),1.8,
Greece,GRC,Income share held by second 20%,11.89,
Greece,GRC,Income share held by third 20%,16.84,
Greece,GRC,Income share held by fourth 20%,23.4,
Greece,GRC,Income share held by highest 20%,41.49,
Greece,GRC,Income share held by highest 10%,26.4,
Greece,GRC,Income share held by lowest 10%,2.55,
Greece,GRC,Income share held by lowest 20%,6.74,
Greece,GRC,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Greece,GRC,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Greece,GRC,Poverty gap at $2 a day (PPP) (%),,
Greece,GRC,Poverty gap at $1.25 a day (PPP) (%),,
Greece,GRC,GINI index,34.27,
Greece,GRC,Poverty gap at national poverty line (%),,
Greece,GRC,Poverty headcount ratio at national poverty line (% of population),,
Greece,GRC,Poverty gap at rural poverty line (%),,
Greece,GRC,Poverty headcount ratio at rural poverty line (% of rural population),,
Greece,GRC,Poverty gap at urban poverty line (%),,
Greece,GRC,Poverty headcount ratio at urban poverty line (% of urban population),,
Greenland,GRL,Income share held by second 20%,,
Greenland,GRL,Income share held by third 20%,,
Greenland,GRL,Income share held by fourth 20%,,
Greenland,GRL,Income share held by highest 20%,,
Greenland,GRL,Income share held by highest 10%,,
Greenland,GRL,Income share held by lowest 10%,,
Greenland,GRL,Income share held by lowest 20%,,
Greenland,GRL,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Greenland,GRL,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Greenland,GRL,Poverty gap at $2 a day (PPP) (%),,
Greenland,GRL,Poverty gap at $1.25 a day (PPP) (%),,
Greenland,GRL,GINI index,,
Greenland,GRL,Poverty gap at national poverty line (%),,
Greenland,GRL,Poverty headcount ratio at national poverty line (% of population),,
Greenland,GRL,Poverty gap at rural poverty line (%),,
Greenland,GRL,Poverty headcount ratio at rural poverty line (% of rural population),,
Greenland,GRL,Poverty gap at urban poverty line (%),,
Greenland,GRL,Poverty headcount ratio at urban poverty line (% of urban population),,
Grenada,GRD,Income share held by second 20%,,
Grenada,GRD,Income share held by third 20%,,
Grenada,GRD,Income share held by fourth 20%,,
Grenada,GRD,Income share held by highest 20%,,
Grenada,GRD,Income share held by highest 10%,,
Grenada,GRD,Income share held by lowest 10%,,
Grenada,GRD,Income share held by lowest 20%,,
Grenada,GRD,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Grenada,GRD,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Grenada,GRD,Poverty gap at $2 a day (PPP) (%),,
Grenada,GRD,Poverty gap at $1.25 a day (PPP) (%),,
Grenada,GRD,GINI index,,
Grenada,GRD,Poverty gap at national poverty line (%),,
Grenada,GRD,Poverty headcount ratio at national poverty line (% of population),,
Grenada,GRD,Poverty gap at rural poverty line (%),,
Grenada,GRD,Poverty headcount ratio at rural poverty line (% of rural population),,
Grenada,GRD,Poverty gap at urban poverty line (%),,
Grenada,GRD,Poverty headcount ratio at urban poverty line (% of urban population),,
Guam,GUM,Income share held by second 20%,,
Guam,GUM,Income share held by third 20%,,
Guam,GUM,Income share held by fourth 20%,,
Guam,GUM,Income share held by highest 20%,,
Guam,GUM,Income share held by highest 10%,,
Guam,GUM,Income share held by lowest 10%,,
Guam,GUM,Income share held by lowest 20%,,
Guam,GUM,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Guam,GUM,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Guam,GUM,Poverty gap at $2 a day (PPP) (%),,
Guam,GUM,Poverty gap at $1.25 a day (PPP) (%),,
Guam,GUM,GINI index,,
Guam,GUM,Poverty gap at national poverty line (%),,
Guam,GUM,Poverty headcount ratio at national poverty line (% of population),,
Guam,GUM,Poverty gap at rural poverty line (%),,
Guam,GUM,Poverty headcount ratio at rural poverty line (% of rural population),,
Guam,GUM,Poverty gap at urban poverty line (%),,
Guam,GUM,Poverty headcount ratio at urban poverty line (% of urban population),,
Guatemala,GTM,Income share held by second 20%,6.85,
Guatemala,GTM,Income share held by third 20%,11.35,
Guatemala,GTM,Income share held by fourth 20%,18.46,
Guatemala,GTM,Income share held by highest 20%,6.26,
Guatemala,GTM,Income share held by highest 10%,44.92,
Guatemala,GTM,Income share held by lowest 10%,1.6,
Guatemala,GTM,Income share held by lowest 20%,3.8,
Guatemala,GTM,Poverty headcount ratio at $2 a day (PPP) (% of population),26.33,
Guatemala,GTM,Poverty headcount ratio at $1.25 a day (PPP) (% of population),13.53,
Guatemala,GTM,Poverty gap at $2 a day (PPP) (%),1.47,
Guatemala,GTM,Poverty gap at $1.25 a day (PPP) (%),4.72,
Guatemala,GTM,GINI index,55.89,
Guatemala,GTM,Poverty gap at national poverty line (%),,
Guatemala,GTM,Poverty headcount ratio at national poverty line (% of population),53.7,
Guatemala,GTM,Poverty gap at rural poverty line (%),,
Guatemala,GTM,Poverty headcount ratio at rural poverty line (% of rural population),71.4,
Guatemala,GTM,Poverty gap at urban poverty line (%),,
Guatemala,GTM,Poverty headcount ratio at urban poverty line (% of urban population),35,
Guinea,GIN,Income share held by second 20%,1.46,
Guinea,GIN,Income share held by third 20%,15.1,
Guinea,GIN,Income share held by fourth 20%,21.88,
Guinea,GIN,Income share held by highest 20%,46.21,
Guinea,GIN,Income share held by highest 10%,3.34,
Guinea,GIN,Income share held by lowest 10%,2.66,
Guinea,GIN,Income share held by lowest 20%,6.35,
Guinea,GIN,Poverty headcount ratio at $2 a day (PPP) (% of population),69.59,
Guinea,GIN,Poverty headcount ratio at $1.25 a day (PPP) (% of population),43.34,
Guinea,GIN,Poverty gap at $2 a day (PPP) (%),31.3,
Guinea,GIN,Poverty gap at $1.25 a day (PPP) (%),14.96,
Guinea,GIN,GINI index,39.35,
Guinea,GIN,Poverty gap at national poverty line (%),17.6,
Guinea,GIN,Poverty headcount ratio at national poverty line (% of population),53,
Guinea,GIN,Poverty gap at rural poverty line (%),22,
Guinea,GIN,Poverty headcount ratio at rural poverty line (% of rural population),63,
Guinea,GIN,Poverty gap at urban poverty line (%),7.7,
Guinea,GIN,Poverty headcount ratio at urban poverty line (% of urban population),3.5,
Guinea-Bissau,GNB,Income share held by second 20%,11.64,
Guinea-Bissau,GNB,Income share held by third 20%,15.99,
Guinea-Bissau,GNB,Income share held by fourth 20%,21.88,
Guinea-Bissau,GNB,Income share held by highest 20%,43.21,
Guinea-Bissau,GNB,Income share held by highest 10%,28.13,
Guinea-Bissau,GNB,Income share held by lowest 10%,3.5,
Guinea-Bissau,GNB,Income share held by lowest 20%,7.28,
Guinea-Bissau,GNB,Poverty headcount ratio at $2 a day (PPP) (% of population),77.96,
Guinea-Bissau,GNB,Poverty headcount ratio at $1.25 a day (PPP) (% of population),48.9,
Guinea-Bissau,GNB,Poverty gap at $2 a day (PPP) (%),34.88,
Guinea-Bissau,GNB,Poverty gap at $1.25 a day (PPP) (%),16.55,
Guinea-Bissau,GNB,GINI index,35.52,
Guinea-Bissau,GNB,Poverty gap at national poverty line (%),18.4,
Guinea-Bissau,GNB,Poverty headcount ratio at national poverty line (% of population),55.2,
Guinea-Bissau,GNB,Poverty gap at rural poverty line (%),22.6,
Guinea-Bissau,GNB,Poverty headcount ratio at rural poverty line (% of rural population),64.7,
Guinea-Bissau,GNB,Poverty gap at urban poverty line (%),9.6,
Guinea-Bissau,GNB,Poverty headcount ratio at urban poverty line (% of urban population),35.4,
Guyana,GUY,Income share held by second 20%,,
Guyana,GUY,Income share held by third 20%,,
Guyana,GUY,Income share held by fourth 20%,,
Guyana,GUY,Income share held by highest 20%,,
Guyana,GUY,Income share held by highest 10%,,
Guyana,GUY,Income share held by lowest 10%,,
Guyana,GUY,Income share held by lowest 20%,,
Guyana,GUY,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Guyana,GUY,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Guyana,GUY,Poverty gap at $2 a day (PPP) (%),,
Guyana,GUY,Poverty gap at $1.25 a day (PPP) (%),,
Guyana,GUY,GINI index,,
Guyana,GUY,Poverty gap at national poverty line (%),,
Guyana,GUY,Poverty headcount ratio at national poverty line (% of population),,
Guyana,GUY,Poverty gap at rural poverty line (%),,
Guyana,GUY,Poverty headcount ratio at rural poverty line (% of rural population),,
Guyana,GUY,Poverty gap at urban poverty line (%),,
Guyana,GUY,Poverty headcount ratio at urban poverty line (% of urban population),,
Haiti,HTI,Income share held by second 20%,6.25,
Haiti,HTI,Income share held by third 20%,1.36,
Haiti,HTI,Income share held by fourth 20%,17.64,
Haiti,HTI,Income share held by highest 20%,63.37,
Haiti,HTI,Income share held by highest 10%,47.67,
Haiti,HTI,Income share held by lowest 10%,0.66,
Haiti,HTI,Income share held by lowest 20%,2.38,
Haiti,HTI,Poverty headcount ratio at $2 a day (PPP) (% of population),77.51,
Haiti,HTI,Poverty headcount ratio at $1.25 a day (PPP) (% of population),61.71,
Haiti,HTI,Poverty gap at $2 a day (PPP) (%),46.69,
Haiti,HTI,Poverty gap at $1.25 a day (PPP) (%),32.31,
Haiti,HTI,GINI index,59.21,
Haiti,HTI,Poverty gap at national poverty line (%),,
Haiti,HTI,Poverty headcount ratio at national poverty line (% of population),77,
Haiti,HTI,Poverty gap at rural poverty line (%),,
Haiti,HTI,Poverty headcount ratio at rural poverty line (% of rural population),88,
Haiti,HTI,Poverty gap at urban poverty line (%),,
Haiti,HTI,Poverty headcount ratio at urban poverty line (% of urban population),45,
Honduras,HND,Income share held by second 20%,6.12,
Honduras,HND,Income share held by third 20%,11.42,
Honduras,HND,Income share held by fourth 20%,2.51,
Honduras,HND,Income share held by highest 20%,59.93,
Honduras,HND,Income share held by highest 10%,42.4,
Honduras,HND,Income share held by lowest 10%,0.43,
Honduras,HND,Income share held by lowest 20%,2.2,
Honduras,HND,Poverty headcount ratio at $2 a day (PPP) (% of population),29.84,
Honduras,HND,Poverty headcount ratio at $1.25 a day (PPP) (% of population),17.92,
Honduras,HND,Poverty gap at $2 a day (PPP) (%),14.85,
Honduras,HND,Poverty gap at $1.25 a day (PPP) (%),9.35,
Honduras,HND,GINI index,56.95,
Honduras,HND,Poverty gap at national poverty line (%),,
Honduras,HND,Poverty headcount ratio at national poverty line (% of population),66.2,
Honduras,HND,Poverty gap at rural poverty line (%),,
Honduras,HND,Poverty headcount ratio at rural poverty line (% of rural population),71.6,
Honduras,HND,Poverty gap at urban poverty line (%),,
Honduras,HND,Poverty headcount ratio at urban poverty line (% of urban population),59.8,
"Hong Kong SAR, China",HKG,Income share held by second 20%,,
"Hong Kong SAR, China",HKG,Income share held by third 20%,,
"Hong Kong SAR, China",HKG,Income share held by fourth 20%,,
"Hong Kong SAR, China",HKG,Income share held by highest 20%,,
"Hong Kong SAR, China",HKG,Income share held by highest 10%,,
"Hong Kong SAR, China",HKG,Income share held by lowest 10%,,
"Hong Kong SAR, China",HKG,Income share held by lowest 20%,,
"Hong Kong SAR, China",HKG,Poverty headcount ratio at $2 a day (PPP) (% of population),,
"Hong Kong SAR, China",HKG,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
"Hong Kong SAR, China",HKG,Poverty gap at $2 a day (PPP) (%),,
"Hong Kong SAR, China",HKG,Poverty gap at $1.25 a day (PPP) (%),,
"Hong Kong SAR, China",HKG,GINI index,,
"Hong Kong SAR, China",HKG,Poverty gap at national poverty line (%),,
"Hong Kong SAR, China",HKG,Poverty headcount ratio at national poverty line (% of population),,
"Hong Kong SAR, China",HKG,Poverty gap at rural poverty line (%),,
"Hong Kong SAR, China",HKG,Poverty headcount ratio at rural poverty line (% of rural population),,
"Hong Kong SAR, China",HKG,Poverty gap at urban poverty line (%),,
"Hong Kong SAR, China",HKG,Poverty headcount ratio at urban poverty line (% of urban population),,
Hungary,HUN,Income share held by second 20%,12.86,
Hungary,HUN,Income share held by third 20%,16.86,
Hungary,HUN,Income share held by fourth 20%,21.98,
Hungary,HUN,Income share held by highest 20%,39.9,
Hungary,HUN,Income share held by highest 10%,25.44,
Hungary,HUN,Income share held by lowest 10%,3.54,
Hungary,HUN,Income share held by lowest 20%,8.4,
Hungary,HUN,Poverty headcount ratio at $2 a day (PPP) (% of population),0.35,
Hungary,HUN,Poverty headcount ratio at $1.25 a day (PPP) (% of population),0.17,
Hungary,HUN,Poverty gap at $2 a day (PPP) (%),0.19,
Hungary,HUN,Poverty gap at $1.25 a day (PPP) (%),0.16,
Hungary,HUN,GINI index,31.18,
Hungary,HUN,Poverty gap at national poverty line (%),,
Hungary,HUN,Poverty headcount ratio at national poverty line (% of population),,
Hungary,HUN,Poverty gap at rural poverty line (%),,
Hungary,HUN,Poverty headcount ratio at rural poverty line (% of rural population),,
Hungary,HUN,Poverty gap at urban poverty line (%),,
Hungary,HUN,Poverty headcount ratio at urban poverty line (% of urban population),,
Iceland,ISL,Income share held by second 20%,,
Iceland,ISL,Income share held by third 20%,,
Iceland,ISL,Income share held by fourth 20%,,
Iceland,ISL,Income share held by highest 20%,,
Iceland,ISL,Income share held by highest 10%,,
Iceland,ISL,Income share held by lowest 10%,,
Iceland,ISL,Income share held by lowest 20%,,
Iceland,ISL,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Iceland,ISL,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Iceland,ISL,Poverty gap at $2 a day (PPP) (%),,
Iceland,ISL,Poverty gap at $1.25 a day (PPP) (%),,
Iceland,ISL,GINI index,,
Iceland,ISL,Poverty gap at national poverty line (%),,
Iceland,ISL,Poverty headcount ratio at national poverty line (% of population),,
Iceland,ISL,Poverty gap at rural poverty line (%),,
Iceland,ISL,Poverty headcount ratio at rural poverty line (% of rural population),,
Iceland,ISL,Poverty gap at urban poverty line (%),,
Iceland,ISL,Poverty headcount ratio at urban poverty line (% of urban population),,
India,IND,Income share held by second 20%,12.22,
India,IND,Income share held by third 20%,15.81,
India,IND,Income share held by fourth 20%,2.97,
India,IND,Income share held by highest 20%,42.36,
India,IND,Income share held by highest 10%,28.26,
India,IND,Income share held by lowest 10%,3.75,
India,IND,Income share held by lowest 20%,8.64,
India,IND,Poverty headcount ratio at $2 a day (PPP) (% of population),68.72,
India,IND,Poverty headcount ratio at $1.25 a day (PPP) (% of population),32.67,
